PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
12195,0,1,male,30.7,1,2,128.6421,S
12196,0,3,male,29.9,0,0,7.1738,Q
12197,0,3,female,42.0,0,0,6.3308,S
12198,0,3,male,26.4,1,0,15.8604,S
12199,0,2,male,28.0,0,0,13.7889,S
12200,0,3,female,39.7,0,5,27.1532,Q
12201,0,2,male,28.5,0,0,11.1828,S
12202,1,2,male,2.2,1,1,24.4482,S
12203,0,3,male,38.1,0,0,11.2109,S
12204,0,3,male,28.4,0,0,7.9177,Q
12205,1,3,male,21.3,1,1,16.3383,C
12206,1,2,female,25.3,0,0,19.1106,C
12207,0,2,female,38.1,0,0,11.1483,S
12208,0,3,male,27.8,0,0,11.1998,Q
12209,0,2,male,39.6,0,0,18.23,S
12210,0,3,male,18.4,0,0,7.6487,S
12211,0,3,male,21.0,1,0,16.9389,S
12212,0,3,male,29.3,0,0,8.1154,S
12213,1,2,female,42.1,0,1,21.977,S
12214,0,3,male,24.1,0,0,10.704,S
12215,0,3,male,19.7,0,0,13.863,S
12216,0,2,male,67.6,0,0,21.7004,S
12217,0,3,male,40.8,1,5,34.6411,S
12218,0,3,female,16.2,1,1,13.7238,C
12219,0,1,male,59.2,0,0,29.9931,S
12220,0,1,male,26.9,0,0,49.3505,S
12221,1,3,female,28.4,1,0,15.5265,Q
12222,0,3,female,29.5,1,1,19.8473,S
12223,0,3,female,29.6,8,2,63.6591,S
12224,0,3,male,20.9,1,0,14.3875,S
12225,0,3,male,43.3,0,0,8.1924,C
12226,1,1,male,21.7,0,1,62.4666,C
12227,1,1,male,22.5,0,0,58.676,C
12228,0,3,female,46.0,0,1,13.0258,C
12229,0,3,female,29.8,0,0,7.7665,Q
12230,0,3,male,22.7,0,0,12.8877,S
12231,1,1,female,40.3,0,0,140.109,C
12232,1,3,female,6.7,2,1,23.6589,C
12233,0,3,male,27.2,0,0,10.6243,Q
12234,0,2,male,27.6,0,0,11.0765,S
12235,1,3,female,28.0,0,0,12.4164,Q
12236,0,3,male,29.5,0,0,7.9983,Q
12237,0,3,male,24.6,1,0,14.5521,S
12238,0,3,male,20.4,0,0,5.501,S
12239,0,3,male,29.9,0,0,8.5696,Q
12240,1,1,male,29.6,0,0,32.1851,C
12241,1,3,male,7.4,1,1,13.94,S
12242,0,3,male,38.8,0,0,8.7273,S
12243,1,3,female,28.7,1,0,17.057,Q
12244,1,1,male,77.3,0,0,36.6135,S
12245,0,3,male,28.1,0,0,9.6872,S
12246,1,1,male,25.2,0,0,59.1874,C
12247,0,3,male,32.8,0,0,9.5023,S
12248,0,3,male,27.9,0,0,9.8873,S
12249,1,3,female,30.8,1,1,17.9051,S
12250,0,3,male,27.5,0,0,8.0884,S
12251,1,1,male,27.4,0,0,21.9778,S
12252,0,2,male,38.2,0,0,15.8009,S
12253,1,2,male,22.2,0,0,20.792,S
12254,0,3,female,20.8,1,0,12.7614,S
12255,1,2,female,44.2,1,1,37.0427,S
12256,1,1,female,22.1,0,1,63.7013,S
12257,0,3,male,46.3,0,0,10.356,S
12258,1,2,female,49.0,1,2,58.4587,S
12259,1,3,male,17.8,1,0,13.6817,S
12260,1,3,female,27.1,0,0,10.9214,Q
12261,0,3,male,30.1,0,0,10.646,S
12262,1,1,male,77.5,0,0,34.4086,S
12263,0,3,male,26.4,8,2,64.4109,S
12264,0,2,male,28.6,0,0,12.2786,S
12265,0,2,male,60.1,0,0,5.5529,Q
12266,0,1,male,25.0,0,0,62.1325,C
12267,0,1,male,40.8,1,0,63.7267,S
12268,1,1,female,34.9,1,0,54.611,S
12269,0,1,male,54.2,0,0,28.7871,S
12270,0,3,male,21.5,1,0,12.326,S
12271,0,1,male,8.9,1,2,155.6119,S
12272,0,3,female,29.7,0,0,7.5048,Q
12273,1,3,female,24.7,0,0,7.234,S
12274,1,3,female,28.8,1,0,17.7146,Q
12275,0,3,female,35.3,1,0,14.3671,S
12276,0,1,male,59.8,0,0,31.7184,S
12277,0,1,female,55.5,0,0,30.3155,C
12278,1,3,female,21.2,0,0,9.6151,S
12279,1,2,male,3.4,1,1,25.8706,S
12280,0,3,male,28.1,1,0,13.6802,S
12281,1,3,male,28.1,0,0,23.5754,S
12282,0,1,male,61.4,1,4,261.1175,S
12283,0,3,male,29.0,0,0,9.8439,C
12284,1,3,female,27.4,0,0,12.3671,Q
12285,1,1,female,40.5,1,1,95.9003,C
12286,1,3,female,27.9,1,0,14.7908,Q
12287,1,1,female,55.1,1,0,75.6776,C
12288,0,3,male,27.2,0,0,12.1733,S
12289,1,1,male,55.3,0,0,27.5211,C
12290,0,3,male,29.7,0,0,11.2987,C
12291,1,3,male,5.4,1,1,15.388,S
12292,0,3,male,27.6,0,0,10.9643,S
12293,1,1,female,54.0,0,1,159.7176,S
12294,0,3,male,29.2,0,0,7.6519,S
12295,0,2,male,42.9,0,2,24.3866,S
12296,1,3,male,25.3,0,0,16.5076,S
12297,1,2,female,24.2,0,0,23.0239,C
12298,1,1,female,13.5,1,1,206.2995,S
12299,1,3,female,19.8,0,2,18.8222,S
12300,1,1,male,28.5,0,0,24.8606,S
12301,0,3,female,27.1,0,0,8.1811,S
12302,0,2,male,33.5,0,0,9.185,S
12303,0,3,male,33.8,0,0,13.1012,C
12304,0,1,male,26.7,0,0,56.9513,S
12305,0,1,male,52.7,0,1,125.9426,C
12306,0,3,female,29.8,8,2,63.3208,S
12307,0,3,male,29.5,0,0,7.9279,S
12308,1,3,female,28.7,1,0,18.0202,Q
12309,1,3,male,23.7,0,0,10.9884,C
12310,1,2,male,2.1,1,1,28.6792,S
12311,0,3,male,21.9,0,0,12.7723,S
12312,0,3,male,27.7,0,0,6.7035,S
12313,0,3,male,40.9,1,4,33.5222,S
12314,1,3,male,26.9,0,0,10.0435,C
12315,1,3,female,28.7,1,0,14.9282,Q
12316,0,1,male,21.6,1,0,67.7559,S
12317,1,1,female,34.3,1,0,114.8332,S
12318,0,1,male,50.1,0,1,124.4302,C
12319,0,3,male,34.5,1,0,11.4341,S
12320,1,3,male,23.9,0,0,10.3082,C
12321,0,3,male,34.8,0,0,8.7594,S
12322,0,2,male,29.1,0,0,9.8369,S
12323,1,3,male,27.3,0,0,19.0434,S
12324,0,3,male,12.7,4,1,36.2544,S
12325,1,2,female,39.1,0,0,14.2398,S
12326,1,3,female,8.0,0,2,19.5651,S
12327,0,3,male,26.9,1,0,18.325,S
12328,0,3,female,26.5,0,0,7.6094,S
12329,0,3,male,14.1,4,1,35.5971,S
12330,1,3,female,28.3,0,0,10.7755,Q
12331,1,3,male,22.0,1,1,18.1482,C
12332,0,2,male,28.4,0,0,11.7525,S
12333,1,3,female,27.8,0,0,10.3054,Q
12334,0,3,male,42.2,0,0,9.3654,S
12335,0,1,male,30.7,0,0,32.7841,C
12336,0,3,male,26.7,0,0,8.2038,S
12337,0,3,male,32.0,0,0,9.4947,S
12338,0,2,male,28.4,1,1,23.2099,S
12339,1,3,female,8.1,0,1,14.4275,S
12340,1,2,female,24.7,0,0,20.6006,C
12341,1,3,male,21.0,1,1,17.0763,C
12342,1,1,male,31.0,0,0,33.2857,S
12343,0,3,male,23.4,0,0,5.8451,S
12344,1,1,male,42.4,0,0,23.4715,C
12345,1,1,female,30.7,0,0,82.4102,C
12346,1,3,female,50.6,0,0,5.6612,S
12347,0,3,male,42.6,0,1,12.5863,S
12348,0,3,male,32.5,0,0,8.2588,S
12349,0,3,female,40.0,0,5,26.9134,Q
12350,1,1,female,37.2,0,0,81.8971,S
12351,1,3,male,14.8,1,0,22.2847,C
12352,0,2,male,37.4,0,0,18.4816,S
12353,1,1,male,26.5,0,0,36.7015,S
12354,1,1,female,48.3,0,0,53.7782,C
12355,1,3,female,5.2,4,2,27.9774,S
12356,0,3,male,29.4,0,0,7.6331,S
12357,1,1,female,27.0,1,2,164.6481,S
12358,1,3,female,27.3,0,0,7.3304,S
12359,1,3,female,26.5,0,0,9.3195,Q
12360,0,3,male,19.8,0,0,17.989,S
12361,0,3,male,21.4,0,0,10.0434,S
12362,0,3,male,23.2,0,0,11.3764,C
12363,1,3,male,29.6,0,0,13.9205,S
12364,0,3,female,26.0,0,0,8.231,S
12365,0,3,male,33.5,0,0,8.6328,S
12366,0,3,male,28.9,0,0,7.8267,C
12367,0,2,male,28.6,0,0,8.7518,S
12368,1,1,male,30.1,0,0,29.6101,C
12369,0,3,male,29.6,1,0,17.6234,S
12370,0,3,male,23.1,0,0,10.8736,S
12371,0,2,female,26.3,1,0,19.5983,S
12372,1,1,female,22.8,0,2,66.0,C
12373,0,3,male,28.5,0,0,5.4821,S
12374,0,1,male,52.1,0,1,56.34,C
12375,1,3,female,27.7,1,0,21.6742,Q
12376,1,2,female,38.7,0,0,8.8748,Q
12377,1,3,male,29.9,0,0,14.3368,S
12378,0,1,male,53.7,0,0,47.1876,S
12379,1,1,female,25.6,0,1,53.7114,S
12380,0,3,male,28.8,0,0,9.638,Q
12381,1,1,male,50.5,0,0,57.2426,C
12382,1,3,male,28.7,0,0,12.588,S
12383,0,3,female,23.2,1,0,16.4699,C
12384,1,3,female,14.0,1,0,13.075,C
12385,1,3,female,7.5,0,2,21.7396,C
12386,0,3,male,7.6,4,1,31.0609,Q
12387,1,3,female,7.7,1,1,13.3174,S
12388,0,2,male,26.1,0,0,10.9362,S
12389,0,2,male,27.6,0,0,9.9227,S
12390,1,3,female,28.5,1,0,15.1318,Q
12391,0,3,male,16.4,1,1,13.5413,S
12392,0,3,male,43.4,0,0,10.7452,S
12393,0,3,male,17.9,0,0,9.6931,S
12394,1,1,female,12.5,0,1,217.9411,S
12395,0,3,male,28.3,0,0,9.5169,C
12396,0,3,female,32.6,1,1,18.5698,S
12397,1,1,male,32.6,0,0,24.9156,C
12398,1,1,female,28.4,1,0,51.2692,S
12399,0,2,male,31.7,0,0,7.8443,S
12400,0,3,female,23.0,2,2,26.7286,S
12401,0,2,male,28.6,0,0,20.8296,C
12402,1,3,female,20.6,0,0,8.8038,S
12403,1,3,female,28.6,1,0,15.7249,Q
12404,1,3,female,24.4,0,2,18.2419,S
12405,1,2,male,0.5,0,2,32.6573,C
12406,1,1,female,57.1,2,0,68.5101,S
12407,1,1,female,20.3,0,2,75.3615,S
12408,0,3,male,22.0,0,0,4.763,S
12409,1,2,female,35.4,0,0,9.6614,S
12410,0,2,male,33.4,0,0,16.4071,C
12411,0,3,male,27.8,0,0,8.6647,Q
12412,1,3,female,2.0,1,1,17.4556,S
12413,0,3,male,27.5,0,0,11.2026,C
12414,0,3,male,22.4,0,0,7.1815,S
12415,0,2,male,48.5,0,0,10.1932,S
12416,1,2,female,26.4,0,0,12.3974,S
12417,0,3,male,26.8,1,0,11.1315,S
12418,0,3,male,23.1,1,0,15.3024,Q
12419,1,3,female,5.9,4,2,29.6824,S
12420,0,2,male,27.7,0,0,10.5381,S
12421,1,3,male,23.8,0,0,14.795,S
12422,1,1,male,29.8,0,0,37.1715,S
12423,0,3,male,18.9,0,0,8.7721,S
12424,1,3,male,32.2,1,0,17.0597,Q
12425,0,3,male,13.1,5,2,46.0014,S
12426,0,1,male,20.3,2,3,285.5505,S
12427,1,3,male,19.2,1,0,26.5195,C
12428,1,2,female,33.4,0,2,30.7824,S
12429,0,3,male,28.8,0,0,10.23,C
12430,0,2,male,60.2,0,0,15.962,S
12431,0,3,male,25.2,1,0,13.6213,Q
12432,0,3,male,25.6,0,0,6.3323,S
12433,0,3,male,39.9,1,5,35.5343,S
12434,0,3,male,20.8,0,0,8.9861,S
12435,0,1,male,25.3,0,0,73.0276,C
12436,0,3,male,29.0,0,0,8.4387,S
12437,1,3,female,26.8,0,0,10.2452,Q
12438,1,3,female,28.0,0,0,11.2296,Q
12439,0,3,female,30.2,3,1,30.147,S
12440,0,2,male,31.2,0,0,9.1896,S
12441,0,2,male,28.5,0,0,23.6126,C
12442,0,3,female,26.4,1,0,15.5063,C
12443,1,1,female,29.3,1,0,125.6532,C
12444,0,1,male,38.8,0,1,43.8589,C
12445,0,2,male,35.7,0,0,14.3295,C
12446,0,3,female,29.1,0,0,6.9825,Q
12447,0,3,male,15.6,1,3,20.4062,S
12448,0,1,male,55.2,0,0,34.7211,S
12449,0,3,male,27.1,0,0,10.9857,S
12450,1,3,female,28.2,1,0,15.7434,Q
12451,1,2,female,50.9,1,3,34.7955,S
12452,1,1,female,33.8,0,0,151.9713,S
12453,1,1,male,28.2,0,0,35.033,S
12454,0,3,male,30.2,0,0,9.2535,S
12455,1,1,male,27.9,0,0,23.3458,S
12456,0,2,male,17.7,0,0,23.6541,S
12457,1,1,female,32.3,0,2,66.4836,S
12458,0,2,male,58.6,0,0,17.9135,S
12459,1,1,male,36.5,0,0,27.8747,S
12460,0,3,male,8.6,4,1,29.7657,Q
12461,1,2,female,24.3,1,1,39.5969,S
12462,0,3,male,35.4,2,0,20.4217,S
12463,1,1,female,57.1,1,0,82.7521,C
12464,1,2,female,54.0,0,0,15.509,S
12465,0,3,female,24.7,0,0,9.679,S
12466,0,3,male,24.8,0,0,9.7794,S
12467,0,3,male,29.6,0,0,9.3487,S
12468,1,3,female,26.9,0,0,11.3679,Q
12469,1,1,male,55.7,0,0,27.2883,C
12470,1,3,male,27.1,0,0,14.2361,S
12471,0,3,male,27.4,0,0,8.2677,S
12472,0,1,male,28.8,1,2,215.4497,C
12473,1,3,female,26.6,0,2,20.8668,C
12474,1,1,female,27.6,1,0,81.5835,C
12475,1,3,male,34.1,0,0,13.6785,S
12476,1,1,female,42.1,0,1,220.9161,S
12477,1,2,female,41.9,0,0,12.9285,S
12478,1,1,male,35.3,0,0,27.6982,S
12479,1,3,female,4.3,1,1,15.5973,S
12480,0,3,male,44.4,0,0,9.0453,S
12481,0,3,male,34.9,1,1,19.5255,S
12482,0,2,male,30.4,0,0,9.8948,S
12483,0,3,male,40.5,0,0,12.3174,S
12484,0,3,male,18.5,0,0,9.1091,S
12485,0,2,male,31.0,0,0,6.5774,S
12486,1,3,female,4.8,2,1,24.6313,C
12487,0,3,male,43.4,0,0,11.621,S
12488,0,3,male,23.5,0,0,9.7926,S
12489,0,3,male,30.4,0,0,10.377,Q
12490,1,2,female,29.8,1,0,24.456,S
12491,0,3,male,26.0,2,0,20.1631,S
12492,0,3,male,19.7,0,0,7.1142,S
12493,0,3,male,39.1,0,0,9.7899,S
12494,0,3,male,39.0,0,0,8.9316,S
12495,1,3,female,5.4,1,1,14.8423,S
12496,0,1,male,43.2,1,0,64.5568,S
12497,0,3,male,19.8,0,0,5.3376,S
12498,0,2,male,18.7,0,0,28.0451,S
12499,0,1,male,48.1,0,0,39.4959,S
12500,0,3,female,14.7,0,2,15.954,S
12501,1,3,female,22.9,0,0,8.5636,S
12502,1,1,female,29.2,0,0,63.3922,C
12503,1,2,female,1.7,2,1,37.8879,S
12504,1,2,female,17.9,0,2,22.6482,S
12505,0,3,male,19.6,0,0,10.1192,S
12506,1,3,male,20.9,0,0,14.485,S
12507,0,2,male,27.0,0,0,14.6703,S
12508,0,3,male,27.9,0,0,10.6071,Q
12509,0,3,male,29.8,0,0,7.3575,S
12510,1,1,male,23.6,1,0,72.1239,C
12511,1,3,female,14.9,0,0,9.1792,S
12512,1,1,female,25.5,0,1,65.0765,S
12513,0,2,male,29.3,1,0,28.6555,S
12514,0,3,male,32.3,0,0,6.7475,C
12515,0,3,female,36.0,1,0,13.8054,S
12516,1,3,female,50.9,0,0,6.0716,S
12517,0,3,male,23.9,0,0,8.2857,S
12518,1,1,female,44.9,0,0,37.7221,C
12519,1,2,female,30.1,0,0,14.061,S
12520,0,3,female,20.6,5,2,40.854,S
12521,1,2,female,5.9,1,2,30.8243,S
12522,1,2,male,0.4,1,1,28.8796,S
12523,0,3,male,29.0,0,0,9.2321,S
12524,0,2,male,23.4,0,0,12.6168,S
12525,1,3,female,29.1,1,1,16.7648,S
12526,0,2,male,19.7,0,0,25.8558,S
12527,0,3,female,5.7,3,1,28.8419,S
12528,0,3,female,15.5,1,1,14.3686,C
12529,1,2,female,46.8,1,1,40.3077,S
12530,0,3,male,19.1,0,0,13.5959,S
12531,0,3,male,26.6,0,0,11.1676,S
12532,1,2,female,34.7,1,1,37.984,S
12533,0,1,male,57.1,0,1,79.9856,C
12534,1,3,male,8.5,0,2,26.1039,S
12535,0,3,male,21.0,0,0,6.5268,S
12536,1,1,female,28.4,0,0,46.9382,C
12537,0,2,male,33.3,0,0,11.7543,S
12538,0,3,male,64.8,0,0,8.2201,Q
12539,1,3,male,31.2,0,0,20.0218,S
12540,0,3,female,9.7,3,1,26.9859,S
12541,0,3,female,31.2,0,0,7.2466,S
12542,1,1,female,27.5,0,0,105.4539,S
12543,0,3,male,26.8,0,0,8.4257,Q
12544,0,3,male,19.5,0,0,14.6563,C
12545,1,2,male,27.7,1,0,28.5973,S
12546,0,2,male,29.3,0,0,12.2837,S
12547,0,3,female,7.6,4,2,32.8547,S
12548,0,2,male,29.7,0,0,6.7076,S
12549,0,1,male,39.2,0,0,20.0586,S
12550,0,3,male,29.3,0,0,11.8135,Q
12551,1,1,female,47.6,1,1,58.975,S
12552,0,3,female,29.4,0,2,15.1671,C
12553,0,3,female,28.5,1,0,14.5316,C
12554,0,1,male,60.8,0,0,30.2797,S
12555,0,3,male,59.9,0,0,10.7188,S
12556,0,3,male,45.3,0,0,8.8791,C
12557,0,3,male,27.0,0,0,7.2024,S
12558,1,2,male,24.9,0,0,19.2589,C
12559,0,3,male,23.7,0,0,13.0073,S
12560,1,1,female,49.7,1,1,253.1008,C
12561,1,2,female,23.7,0,0,18.9119,C
12562,1,1,female,18.8,0,0,99.6041,S
12563,1,2,female,6.1,1,2,28.6255,S
12564,1,2,female,22.3,0,0,19.7995,C
12565,0,3,male,22.2,0,0,12.361,S
12566,0,3,male,24.9,1,0,14.8921,C
12567,0,3,male,25.8,1,0,12.1151,S
12568,0,3,male,21.4,0,0,6.1257,S
12569,0,2,male,24.7,0,0,14.6831,S
12570,0,3,female,9.6,2,2,23.5282,S
12571,1,2,female,23.7,0,0,20.893,C
12572,1,2,female,27.2,1,2,44.6767,S
12573,1,1,female,34.6,0,0,512.3292,C
12574,1,1,male,9.2,1,2,117.3396,S
12575,0,3,male,44.4,0,0,10.7221,S
12576,0,3,male,26.8,0,0,10.4232,C
12577,0,3,male,32.4,1,1,18.4055,S
12578,0,2,male,27.0,0,0,12.0329,S
12579,0,3,male,26.7,0,0,10.7913,Q
12580,1,3,male,18.9,1,0,13.6962,S
12581,0,3,male,29.8,0,0,5.0357,Q
12582,0,3,male,28.3,0,0,10.8437,Q
12583,1,2,female,8.5,1,2,38.1323,C
12584,0,3,male,25.8,8,2,63.8195,S
12585,0,3,female,24.1,0,0,8.4807,S
12586,0,3,male,28.7,0,0,8.0654,S
12587,0,1,male,44.8,1,0,82.4561,S
12588,1,3,male,20.4,0,0,13.7481,C
12589,1,3,male,15.0,1,0,23.4717,C
12590,1,3,female,4.5,2,1,25.1365,C
12591,1,3,male,21.2,1,1,16.2439,C
12592,0,3,female,9.1,2,2,22.1578,S
12593,1,2,male,58.6,0,0,9.0566,S
12594,1,3,male,22.8,1,0,14.9072,S
12595,0,3,male,4.4,4,1,33.4264,S
12596,1,1,male,35.7,0,0,30.5609,S
12597,0,3,female,28.8,1,0,14.4346,C
12598,1,3,male,25.7,0,0,17.1567,S
12599,1,2,female,40.8,0,0,14.1848,S
12600,0,3,male,27.0,0,0,7.7311,S
12601,0,3,male,16.3,0,0,10.9452,S
12602,0,3,male,27.9,0,0,9.5363,C
12603,0,3,female,15.4,0,2,16.0779,S
12604,1,2,male,30.2,0,0,24.2027,S
12605,1,1,male,42.0,0,0,29.9267,C
12606,0,3,male,30.2,0,0,12.1548,S
12607,0,3,male,10.3,4,1,40.6317,S
12608,0,1,male,29.3,0,2,199.531,C
12609,0,2,male,40.5,0,0,16.5356,S
12610,0,3,male,40.5,0,2,17.0232,S
12611,0,2,male,28.7,0,0,8.918,S
12612,1,2,female,49.2,0,0,15.1012,S
12613,0,3,female,6.7,4,2,33.5619,S
12614,0,3,male,18.7,1,1,15.1497,C
12615,0,3,female,12.8,4,2,34.7992,S
12616,1,3,female,27.9,1,0,19.6912,Q
12617,1,1,male,33.2,0,0,28.5664,C
12618,0,2,male,29.1,0,0,10.4272,S
12619,0,2,male,45.5,1,0,34.0399,S
12620,1,1,female,30.1,1,0,109.7021,C
12621,0,3,male,15.9,4,1,34.5671,S
12622,0,3,male,35.4,0,0,8.1746,S
12623,0,3,male,30.2,1,0,12.3108,S
12624,0,1,male,28.5,0,0,13.1232,S
12625,1,1,female,26.4,1,0,136.7448,C
12626,0,3,male,33.6,0,0,9.0504,S
12627,0,3,male,30.8,0,0,11.594,Q
12628,0,3,male,27.8,0,0,10.4475,C
12629,1,3,male,28.7,0,0,15.4786,S
12630,0,3,male,7.7,4,2,37.3201,S
12631,0,3,male,24.2,0,0,7.7929,S
12632,0,3,male,18.3,0,0,9.3804,S
12633,0,3,male,31.4,0,0,7.5342,S
12634,0,3,male,26.9,1,0,13.0523,S
12635,0,1,male,49.6,1,0,58.1984,S
12636,1,3,female,29.1,1,0,17.1204,Q
12637,0,2,male,26.0,0,0,11.9177,S
12638,0,3,male,47.9,0,0,9.5328,S
12639,0,3,female,7.1,3,1,26.5902,S
12640,1,2,female,26.4,0,1,27.9899,S
12641,0,3,male,26.7,0,0,10.8959,S
12642,0,3,female,30.4,3,1,29.8254,S
12643,0,3,male,27.9,0,0,9.1172,S
12644,0,2,male,65.9,0,0,19.187,S
12645,0,3,female,22.2,2,2,24.4119,S
12646,1,3,female,28.4,1,0,8.0485,S
12647,0,3,female,29.8,0,0,8.0854,S
12648,0,3,male,29.9,1,0,18.2371,C
12649,1,3,male,22.0,0,0,16.0203,S
12650,0,3,male,31.1,0,0,11.2129,Q
12651,1,2,female,32.3,0,0,12.7515,S
12652,0,3,male,23.1,0,0,6.8128,S
12653,1,3,female,22.6,0,0,6.7517,Q
12654,1,2,male,5.0,1,1,24.5553,S
12655,1,2,female,14.0,0,1,21.6444,S
12656,1,3,female,18.6,0,1,15.1496,S
12657,1,3,male,25.7,0,0,7.8635,C
12658,1,3,male,22.0,1,0,13.2827,S
12659,0,3,male,28.5,0,0,8.021,S
12660,0,3,male,17.6,0,0,18.0621,C
12661,1,2,male,3.8,1,1,26.5611,S
12662,0,3,female,21.9,2,0,18.7857,S
12663,0,3,male,33.3,0,0,10.0139,S
12664,1,2,female,26.8,1,0,25.0345,S
12665,0,3,male,23.4,0,0,16.2449,S
12666,0,3,male,19.8,0,0,12.2649,S
12667,1,3,female,27.6,0,0,10.9342,Q
12668,0,3,female,27.2,0,0,9.2065,S
12669,0,3,male,27.2,0,0,9.859,S
12670,0,3,male,31.4,0,0,11.9853,Q
12671,1,3,female,6.4,2,1,24.0094,C
12672,0,2,male,40.7,0,0,11.372,S
12673,0,3,male,26.7,0,0,7.0515,S
12674,1,2,female,37.3,1,0,31.1321,S
12675,1,2,female,20.6,0,0,18.9715,S
12676,0,3,female,24.5,0,0,8.5938,S
12677,0,2,male,30.2,0,0,12.6188,S
12678,0,1,male,31.9,0,0,51.0217,S
12679,0,2,male,49.3,0,0,13.2613,S
12680,0,3,female,21.0,1,0,17.0559,C
12681,0,1,male,61.6,0,0,27.1313,S
12682,0,3,female,22.3,0,1,9.0371,C
12683,1,3,female,22.9,1,0,8.8973,S
12684,0,2,female,28.0,1,1,23.213,S
12685,1,3,female,31.9,1,0,9.7038,S
12686,0,2,male,33.3,0,0,10.3924,S
12687,0,1,male,61.4,0,1,67.563,C
12688,0,3,male,18.2,0,0,9.0128,S
12689,0,3,male,18.5,0,0,11.7686,S
12690,0,3,male,28.0,0,0,6.9068,S
12691,0,1,male,45.7,0,0,48.9718,S
12692,0,3,male,31.5,1,0,13.7729,S
12693,1,1,female,23.7,0,0,80.8989,S
12694,1,1,male,13.8,0,2,107.8603,C
12695,0,3,male,31.4,0,0,4.4585,Q
12696,0,2,male,29.7,1,1,24.3104,S
12697,0,1,male,53.2,0,0,26.1985,S
12698,0,3,male,42.1,0,0,10.502,S
12699,0,1,male,59.5,0,1,87.5918,S
12700,0,2,female,39.6,1,0,22.9929,S
12701,1,1,male,7.6,1,2,124.2135,S
12702,0,2,male,30.1,0,0,11.4472,S
12703,1,1,female,47.7,0,0,46.7234,C
12704,1,2,female,37.6,0,0,13.7924,S
12705,0,1,male,44.5,0,0,65.3921,C
12706,1,3,female,26.0,0,0,8.2992,S
12707,0,3,male,29.1,0,0,7.7447,S
12708,0,2,male,26.3,0,0,8.5707,S
12709,1,2,male,28.8,1,0,33.1935,S
12710,0,3,male,30.9,0,0,9.3523,S
12711,1,2,female,24.8,0,2,22.6567,S
12712,0,3,male,25.7,8,2,63.8664,S
12713,1,1,female,21.6,1,0,75.3936,S
12714,0,2,male,59.4,0,0,19.0555,S
12715,0,1,male,30.6,0,0,35.9997,S
12716,0,3,male,28.2,0,0,8.3819,S
12717,1,3,male,0.4,1,2,24.4734,S
12718,0,3,male,29.7,0,0,9.4707,S
12719,1,1,female,42.5,0,0,135.7301,C
12720,1,3,male,22.5,0,0,15.4744,S
12721,0,3,female,41.8,0,5,30.4171,S
12722,1,3,female,13.8,1,0,15.3662,C
12723,0,1,male,41.2,0,0,12.876,S
12724,0,3,male,2.0,3,1,32.2237,S
12725,0,2,male,49.6,0,0,21.0106,S
12726,1,3,female,4.2,2,1,24.9127,C
12727,0,1,male,59.7,1,4,266.2457,S
12728,1,1,male,30.4,0,0,33.3591,C
12729,0,3,female,28.9,0,0,7.0535,Q
12730,1,1,male,42.9,0,0,26.0427,S
12731,0,3,male,19.5,0,0,7.4936,S
12732,0,3,female,46.1,0,1,12.4067,C
12733,0,3,female,41.7,0,2,19.5394,S
12734,1,1,female,31.2,0,0,52.6528,C
12735,0,1,male,30.3,0,0,29.1502,C
12736,0,3,male,41.4,1,4,33.1234,S
12737,1,1,female,21.6,0,0,26.0706,S
12738,0,3,female,18.4,5,2,40.3112,S
12739,1,1,male,23.1,0,0,64.3082,C
12740,0,1,male,63.3,0,0,29.0997,S
12741,1,1,female,47.0,0,0,48.041,C
12742,0,3,male,2.8,4,1,33.1364,S
12743,1,1,male,54.4,0,0,23.4361,C
12744,0,3,male,25.8,1,0,15.4977,S
12745,0,3,male,25.9,0,0,10.9938,Q
12746,1,1,female,31.6,1,2,80.2368,S
12747,0,3,male,28.1,0,0,8.6194,C
12748,1,3,female,37.9,1,5,32.5937,S
12749,0,3,male,26.0,0,0,9.247,S
12750,0,3,male,37.0,0,0,10.6894,C
12751,0,3,male,28.6,0,0,8.5154,Q
12752,0,1,male,27.8,0,0,31.5683,S
12753,0,3,male,41.3,0,0,11.6146,S
12754,1,1,female,29.5,1,2,170.7765,S
12755,0,3,male,26.2,0,0,19.0415,S
12756,0,2,male,16.9,0,0,49.4385,S
12757,0,3,female,35.2,1,0,13.9606,S
12758,0,3,female,28.3,0,0,6.494,S
12759,1,3,male,3.9,1,1,13.8926,S
12760,0,3,male,16.7,0,0,14.7411,S
12761,0,3,male,23.3,0,0,6.4117,S
12762,0,3,female,38.0,1,5,38.039,S
12763,1,1,male,48.8,1,0,86.3289,C
12764,0,3,female,7.3,3,1,27.1427,S
12765,0,2,male,25.1,2,0,70.7061,S
12766,0,3,male,27.6,0,0,8.2304,C
12767,0,3,female,11.7,0,1,15.9854,S
12768,0,1,male,50.1,0,1,64.8694,C
12769,0,3,male,41.2,1,4,31.576,S
12770,1,1,female,34.9,0,0,87.5316,S
12771,0,1,male,36.7,1,0,72.8244,S
12772,0,1,male,45.7,1,0,77.4829,S
12773,0,3,male,30.4,0,0,6.5942,S
12774,0,3,male,4.5,3,1,26.6672,S
12775,0,3,female,26.9,0,0,7.2196,Q
